id,target
2331,0
2335,0
2338,1
2343,0
2344,1
2345,0
2353,0
2355,1
2357,1
2360,1
2365,1
2369,0
2371,0
2378,1
2380,1
2381,0
2383,1
2384,0
2392,0
2393,1
2401,1
2403,1
2404,0
2405,1
2407,0
2411,0
2424,1
2426,0
2431,0
2433,0
2434,0
2436,0
2439,0
2444,0
2447,0
2448,0
2449,0
2450,1
2461,0
2469,0
2472,0
2473,0
2474,0
2477,0
2481,0
2484,1
2495,1
2503,1
2509,0
2511,0
2518,0
2522,0
2525,0
2526,0
2529,0
2533,0
2549,0
2551,0
2558,1
2562,0
2563,0
2567,0
2574,1
2577,1
2578,0
2580,1
2581,0
2583,0
2584,1
2586,0
2589,0
2595,1
2596,1
2600,1
2601,0
2607,1
2610,1
2613,1
2615,1
2618,0
2620,0
2623,0
2626,0
2630,0
2634,1
2636,1
2638,1
2639,0
2646,1
2650,0
2652,1
2653,0
2654,1
2662,0
2665,0
2669,0
2674,0
2678,0
2681,0
2685,1
2686,0
2690,0
2697,0
2699,0
2704,0
2705,0
2710,1
2712,0
2713,0
2716,0
2717,1
2718,0
2721,0
2722,0
2735,0
2737,0
2738,0
2742,1
2745,0
2746,1
2747,0
2750,0
2751,1
2754,0
2762,1
2764,0
2772,0
2775,0
2776,0
2779,0
2781,0
2789,0
2790,0
2791,0
2798,0
2800,0
2804,0
2805,1
2806,1
2809,0
2810,1
2812,0
2814,0
2816,0
2818,0
2823,0
2824,0
2834,0
2837,1
2840,0
2845,0
2847,0
2848,0
2850,0
2859,1
2862,0
2868,1
2874,0
2876,1
2892,0
2894,0
2897,1
2901,0
2903,0
2904,0
2906,0
2914,0
2918,0
2919,1
2923,0
2926,0
2928,0
2930,0
2938,0
2940,0
2949,1
2951,0
2958,0
2961,0
2962,0
2964,1
2966,1
2967,1
2968,1
2972,1
2977,1
2978,0
2979,1
2981,0
2985,0
2986,1
2989,0
2994,0
2996,0
2997,0
2999,1
3002,1
3007,0
3008,0
3017,0
3020,0
3024,0
3028,0
3031,0
3032,0
3033,0
3035,0
3040,0
3041,0
3046,0
3050,1
3063,0
3065,0
3067,0
3069,1
3076,0
3078,0
3081,0
3087,0
3088,0
3094,0
3096,0
3098,1
3103,0
3110,0
3113,0
3121,0
3127,0
3128,0
3129,1
3135,0
3143,0
3146,1
3148,1
3149,1
3151,0
3156,0
3160,0
3164,0
3169,0
3178,0
3187,0
3194,1
3202,0
3203,1
3204,0
3206,1
3207,1
3208,1
3209,0
3213,1
3214,0
3215,1
3220,1
3223,1
3224,1
3226,1
3228,0
3230,1
3232,1
3233,1
3234,1
3238,1
3246,0
3247,0
3250,1
3251,0
3254,1
3257,0
3258,1
3261,0
3267,0
3268,0
3269,0
3271,0
3272,0
3273,0
3279,1
3290,1
3291,0
3293,0
3294,0
3298,0
3305,1
3306,1
3307,1
3310,0
3313,1
3314,0
3315,1
3316,1
3321,1
3325,1
3326,1
3327,1
3330,1
3331,0
3332,0
3333,0
3343,1
3344,1
3348,1
3349,0
3350,1
3352,1
3353,0
3354,0
3358,1
3360,0
3366,0
3371,0
3374,1
3375,1
3378,0
3382,0
3384,0
3385,0
3386,0
3392,0
3399,0
3407,1
3409,1
3416,1
3420,0
3422,0
3424,1
3426,1
3427,0
3434,0
3438,1
3441,0
3442,0
3443,0
3444,0
3449,0
3453,0
3454,1
3456,0
3457,0
3458,0
3461,1
3467,1
3479,1
3488,0
3491,1
3496,0
3502,1
3507,1
3511,1
3515,0
3516,0
3538,0
3539,0
3541,0
3545,0
3546,0
3547,0
3551,0
3553,1
3556,0
3558,0
3559,0
3561,1
3562,1
3563,1
3564,1
3571,0
3574,1
3576,1
3577,0
3579,0
3580,1
3586,0
3590,1
3599,0
3600,0
3601,0
3605,1
3606,0
3612,0
3614,0
3615,1
3616,0
3620,1
3622,1
3624,1
3630,0
3644,0
3649,0
3651,0
3654,0
3665,1
3668,0
3671,0
3672,0
3673,0
3677,0
3678,1
3687,1
3688,0
3693,0
3698,1
3699,1
3701,1
3703,1
3706,1
3707,1
3709,0
3711,0
3714,0
3716,1
3720,1
3728,1
3731,0
3732,1
3733,0
3734,0
3740,0
3746,0
3749,0
3751,0
3755,0
3757,0
3762,0
3767,0
3769,1
3779,0
3781,0
3782,1
3783,0
3784,0
3790,0
3791,1
3792,1
3794,0
3799,1
3801,0
3804,0
3808,0
3809,1
3811,1
3813,0
3817,0
3818,0
3823,0
3843,0
3844,0
3846,0
3847,0
3852,1
3854,0
3856,1
3863,1
3865,1
3867,1
3871,0
3872,0
3878,0
3880,1
3881,1
3882,0
3883,1
3884,0
3885,1
3886,0
3890,1
3891,0
3898,0
3902,0
3909,1
3910,1
3912,0
3915,1
3918,0
3920,1
3925,1
3928,1
3929,0
3930,1
3931,0
3934,0
3939,0
3941,0
3942,0
3943,0
3946,0
3963,0
3965,0
3966,0
3971,0
3972,0
3974,1
3976,1
3978,1
3981,0
3985,1
3986,0
3987,0
3988,0
3991,0
3999,0
4001,0
4002,0
4004,1
4007,0
4009,1
4013,1
4015,1
4016,0
4023,0
4031,0
4035,0
4036,0
4037,0
4040,0
4048,0
4053,0
4056,0
4059,0
4066,0
4067,0
4069,0
4070,0
4071,0
4073,0
4074,0
4075,0
4082,0
4090,0
4099,1
4102,1
4106,1
4109,1
4110,1
4115,1
4118,1
4120,1
4125,1
4126,1
4130,1
4134,1
4136,1
4137,1
4144,1
4148,0
4151,0
4155,1
4162,0
4165,0
4169,0
4174,0
4179,0
4185,0
4186,1
4187,0
4188,0
4190,1
4192,0
4193,1
4194,0
4195,0
4196,0
4207,1
4208,1
4215,0
4217,0
4222,1
4223,0
4226,1
4228,0
4229,1
4231,0
4234,1
4236,0
4249,0
4254,0
4258,0
4259,0
4263,0
4267,0
4277,0
4278,1
4280,1
4283,0
4285,1
4286,0
4287,1
4290,0
4291,0
4294,0
4302,1
4308,0
4310,1
4311,0
4315,0
4316,1
4319,0
4331,0
4338,0
4339,0
4340,0
4344,1
4346,1
4347,0
4360,1
4364,1
4367,1
4369,0
4370,1
4371,0
4380,1
4386,0
4389,1
4390,0
4394,1
4399,0
4400,0
4404,1
4409,0
4414,0
4417,1
4418,0
4419,0
4420,0
4422,0
4429,0
4431,1
4433,0
4434,0
4439,0
4443,0
4446,0
4447,0
4453,1
4460,1
4461,0
4462,1
4467,0
4469,1
4473,0
4474,0
4475,0
4477,0
4481,1
4483,0
4484,0
4485,1
4495,1
4497,1
4500,1
4501,1
4502,0
4505,1
4506,0
4510,0
4512,0
4513,0
4532,0
4535,0
4536,0
4540,0
4545,0
4552,1
4554,1
4555,0
4558,1
4559,1
4560,1
4566,1
4570,1
4572,0
4574,1
4581,1
4583,1
4586,1
4591,0
4594,0
4603,0
4605,0
4612,0
4613,0
4615,0
4618,0
4621,0
4623,1
4626,0
4629,0
4633,0
4636,0
4638,1
4640,0
4643,0
4645,0
4647,1
4648,0
4651,0
4652,0
4653,0
4654,0
4660,0
4662,0
4663,0
4665,0
4668,1
4676,1
4683,1
4685,1
4686,0
4701,0
4718,0
4721,0
4727,0
4728,1
4733,0
4741,0
4743,1
4746,1
4751,0
4756,1
4761,1
4763,1
4764,0
4767,1
4772,1
4776,0
4780,1
4781,1
4792,1
4796,1
4801,0
4804,0
4805,0
4806,1
4811,0
4815,0
4816,0
4817,1
4818,0
4822,0
4824,1
4827,0
4837,0
4838,1
4839,0
4841,1
4851,0
4855,1
4861,0
4862,1
4863,1
4865,0
4871,0
4873,0
4880,1
4885,0
4886,1
4902,0
4904,0
4907,0
4916,1
4921,1
4925,0
4927,0
4928,0
4930,0
4932,1
4933,1
4937,1
4939,0
4941,1
4942,0
4947,0
4949,0
4950,0
4956,0
4960,0
4963,0
4965,0
4976,1
4977,1
4987,1
4991,0
4994,0
4999,0
5003,1
5006,1
5009,0
5011,0
5012,0
5014,1
5020,0
5021,0
5023,0
5026,0
5030,0
5031,0
5036,1
5042,1
5045,1
5048,1
5051,0
5053,1
5054,1
5057,1
5058,0
5066,0
5070,0
5077,1
5081,1
5084,1
5086,0
5090,1
5091,0
5093,0
5100,0
5108,1
5111,0
5112,0
5118,1
5121,0
5123,0
5129,0
5133,0
5143,0
5147,0
5151,0
5156,0
5158,0
5161,0
5163,0
5167,0
5173,0
5205,0
5214,0
5215,0
5216,0
5217,0
5225,0
5237,0
5239,0
5240,0
5241,0
5246,0
5250,0
5253,0
5258,0
5261,1
5268,1
5275,0
5277,1
5279,1
5288,0
5289,0
5294,1
5303,0
5307,0
5311,0
5312,0
5314,1
5318,1
5327,1
5329,1
5333,0
5334,1
5340,1
5348,0
5358,0
5360,0
5361,0
5363,1
5364,1
5369,0
5370,0
5374,1
5376,1
5388,0
5390,1
5393,1
5394,0
5395,1
5398,0
5399,1
5401,0
5402,1
5405,1
5414,1
5415,0
5419,0
5421,1
5422,0
5424,0
5427,0
5429,0
5431,0
5433,1
5434,0
5435,0
5436,0
5438,0
5440,0
5441,1
5447,0
5451,0
5453,0
5456,0
5457,0
5463,0
5464,0
5470,1
5472,1
5474,0
5478,1
5483,0
5490,0
5500,1
5504,0
5508,1
5511,1
5512,0
5513,0
5516,1
5523,0
5527,0
5530,0
5533,0
5536,0
5537,0
5542,0
5543,1
5546,0
5549,0
5550,0
5551,0
5562,1
5566,0
5568,1
5571,0
5572,0
5574,1
5583,1
5585,1
5591,1
5596,1
5597,1
5601,0
5606,0
5607,1
5610,1
5615,0
5616,1
5623,0
5630,1
5636,0
5637,0
5639,0
5640,0
5643,1
5648,0
5649,0
5660,0
5666,1
5667,0
5678,0
5679,0
5681,0
5682,0
5691,0
5696,0
5697,0
5700,0
5701,0
5702,0
5708,0
5709,1
5718,1
5723,0
5725,1
5728,1
5731,1
5735,0
5737,1
5738,1
5742,1
5747,1
5749,0
5750,1
5755,0
5756,0
5761,0
5762,0
5767,1
5768,0
5770,1
5773,1
5774,0
5779,0
5782,1
5785,1
5786,0
5787,0
5788,0
5796,0
5802,0
5806,1
5809,0
5810,1
5811,0
5813,1
5820,1
5823,0
5830,0
5831,1
5838,1
5839,0
5844,0
5846,0
5851,1
5852,0
5857,0
5859,0
5860,0
5862,0
5865,0
5866,0
5871,0
5872,0
5877,0
5878,0
5879,0
5880,0
5895,0
5897,0
5910,0
5914,1
5915,0
5917,1
5924,0
5926,1
5931,0
5936,0
5940,0
5941,1
5945,0
5946,0
5948,1
5951,0
5967,0
5968,0
5969,0
5970,0
5971,0
5973,1
5976,0
5977,0
5984,0
5986,0
5993,0
5994,1
6005,0
6006,0
6008,1
6010,1
6011,1
6014,0
6016,1
6018,0
6021,1
6025,1
6028,0
6029,0
6035,1
6040,1
6042,1
6044,1
6046,0
6052,1
6054,1
6062,1
6063,0
6067,0
6068,0
6077,0
6079,0
6080,0
6081,1
6082,0
6089,0
6095,1
6101,0
6107,0
6114,1
6117,0
6121,1
6122,0
6124,0
6129,0
6131,0
6136,1
6139,0
6142,0
6143,0
6144,0
6149,1
6155,0
6157,0
6158,0
6161,1
6168,0
6172,0
6176,1
6177,0
6179,1
6180,0
6182,1
6186,1
6189,0
6190,0
6194,1
6204,0
6205,0
6209,0
6210,1
6212,0
6214,0
6221,1
6225,0
6228,0
6229,0
6231,0
6235,0
6236,0
6237,1
6238,1
6239,0
6242,1
6249,0
6250,0
6251,1
6252,1
6260,0
6264,0
6266,0
6270,1
6275,0
6279,0
6280,1
6284,1
6285,0
6286,0
6287,0
6288,0
6289,0
6290,1
6291,0
6295,0
6298,0
6307,0
6308,0
6309,0
6313,0
6316,1
6319,0
6321,1
6324,0
6327,1
6333,0
6351,1
6352,1
6353,1
6357,0
6359,0
6360,0
6364,0
6367,0
6368,0
6377,0
6378,0
6379,0
6381,0
6390,0
6401,0
6408,1
6409,0
6411,0
6419,1
6424,0
6426,1
6428,0
6431,0
6432,0
6433,0
6435,0
6437,0
6439,1
6442,0
6444,1
6447,1
6456,0
6457,1
6460,0
6468,0
6471,0
6475,0
6476,1
6479,0
6483,1
6487,0
6488,0
6489,0
6496,1
6498,1
6502,0
6503,0
6507,1
6508,0
6509,1
6517,0
6521,0
6522,0
6524,0
6526,0
6531,0
6533,1
6538,0
6539,0
6544,0
6557,0
6558,0
6562,0
6563,1
6564,1
6574,0
6578,1
6581,0
6584,1
6587,0
6589,0
6590,0
6592,0
6595,0
6599,0
6600,1
6606,0
6609,0
6612,0
6615,0
6618,0
6620,0
6623,0
6633,0
6639,0
6640,0
6641,0
6645,0
6650,0
6651,0
6652,1
6657,0
6659,0
6666,1
6671,0
6673,0
6674,0
6677,1
6680,0
6684,1
6685,1
6691,1
6692,1
6696,1
6698,0
6704,0
6705,0
6710,0
6713,0
6715,0
6717,0
6718,0
6720,0
6728,0
6732,1
6733,0
6739,0
6740,0
6741,0
6743,0
6747,0
6750,1
6752,0
6753,0
6755,1
6761,0
6763,1
6768,0
6770,0
6771,0
6777,0
6778,0
6780,0
6782,0
6786,1
6791,1
6797,1
6798,1
6803,0
6805,1
6812,1
6816,1
6818,1
6822,1
6825,1
6826,1
6827,1
6829,1
6831,0
6836,0
6838,1
6840,0
6842,0
6846,1
6851,0
6853,0
6856,0
6859,0
6865,0
6866,0
6868,0
6869,0
6871,0
6873,0
6886,0
6887,0
6888,0
6889,0
6891,0
6894,0
6895,0
6899,0
6901,0
6902,0
6904,0
6906,0
6922,0
6923,0
6924,0
6927,0
6934,1
6938,0
6941,0
6942,0
6944,0
6947,0
6952,1
6957,0
6958,1
6964,0
6968,0
6969,0
6976,0
6982,1
6986,0
6987,0
6989,0
6991,0
6993,0
6995,1
6997,0
7000,1
7003,1
7004,1
7007,0
7011,0
7014,0
7016,1
7017,0
7020,0
7022,1
7028,1
7033,0
7034,0
7035,1
7038,0
7040,1
7041,1
7042,0
7045,0
7049,0
7055,0
7057,0
7062,1
7064,0
7066,0
7067,0
7072,0
7079,1
7082,0
7083,0
7084,0
7085,1
7087,0
7090,1
7094,0
7096,0
7099,0
7100,0
7101,0
7102,1
7103,1
7107,1
7110,1
7113,1
7117,0
7119,0
7123,0
7127,0
7133,1
7139,1
7143,0
7145,0
7151,1
7152,0
7153,1
7156,1
7162,1
7170,1
7172,0
7177,0
7181,0
7182,0
7189,0
7190,0
7200,1
7207,1
7209,0
7212,0
7216,0
7217,0
7219,0
7220,0
7222,0
7225,0
7233,0
7237,0
7238,1
7239,0
7240,0
7243,0
7245,1
7246,0
7249,1
7257,0
7258,1
7259,1
7262,1
7263,1
7269,1
7271,1
7273,1
7276,1
7279,0
7282,1
7284,1
7293,1
7298,1
7303,1
7304,1
7305,0
7308,1
7313,0
7314,1
7321,1
7322,1
7327,0
7333,0
7336,1
7339,1
7341,1
7346,0
7347,0
7349,0
7351,0
7353,0
7363,0
7364,0
7368,0
7370,0
7375,0
7376,0
7379,0
7382,0
7384,0
7385,0
7387,0
7388,0
7389,0
7394,1
7396,0
7398,0
7399,0
7401,1
7404,0
7406,1
7409,0
7411,1
7417,1
7420,0
7422,1
7423,1
7427,1
7429,1
7432,0
7435,0
7436,1
7440,0
7441,1
7445,1
7448,0
7449,1
7450,0
7454,0
7455,1
7460,1
7462,0
7464,0
7466,1
7468,1
7469,1
7471,0
7472,0
7483,0
7484,0
7485,0
7486,0
7487,0
7489,1
7492,1
7495,0
7499,0
7500,0
7506,0
7508,0
7509,0
7511,0
7516,0
7524,0
7538,0
7539,0
7541,0
7546,1
7549,0
7562,1
7564,1
7567,0
7572,1
7574,1
7575,1
7586,1
7592,1
7596,0
7597,1
7599,1
7606,1
7615,0
7618,1
7620,0
7624,1
7625,1
7629,0
7632,0
7636,0
7637,0
7646,1
7655,0
7658,0
7660,0
7664,0
7665,0
7666,1
7667,0
7673,0
7676,1
7682,0
7684,0
7690,0
7697,1
7700,1
7704,0
7705,1
7706,1
7708,1
7709,1
7710,0
7713,0
7716,1
7726,1
7729,1
7730,1
7732,1
7734,1
7740,1
7741,1
7745,0
7757,1
7762,0
7770,1
7776,0
7777,0
7778,1
7779,0
7782,0
7786,0
7791,0
7792,1
7794,0
7795,0
7796,0
7798,0
7805,1
7806,1
7808,1
7811,0
7814,1
7819,1
7820,0
7825,0
7829,1
7834,0
7836,0
7838,0
7841,0
7845,1
7846,0
7853,0
7856,0
7858,0
7859,1
7866,0
7875,0
7879,0
7884,0
7886,0
7890,1
7892,0
7896,0
7899,1
7900,1
7901,1
7904,1
7911,1
7917,0
7919,0
7920,0
7921,1
7922,1
7925,1
7927,0
7928,1
7931,0
7942,0
7946,1
7947,0
7948,1
7951,0
7956,0
7961,1
7964,1
7966,1
7967,1
7974,1
7975,0
7979,1
7985,1
7986,1
7993,0
7995,1
7997,0
7998,1
8004,1
8007,1
8011,0
8014,0
8022,1
8027,0
8033,0
8041,1
8042,0
8046,0
8048,1
8050,0
8051,0
8052,0
8053,0
8054,0
8059,1
8063,1
8072,1
8075,0
8076,0
8077,1
8078,1
8080,0
8082,0
8086,1
8090,0
8092,1
8093,1
8099,1
8104,1
8107,0
8108,1
8114,0
8115,0
8117,0
8123,1
8124,0
8127,1
8132,0
8134,0
8139,0
8145,0
8148,1
8151,1
8152,0
8153,0
8157,1
8160,0
8166,1
8167,1
8173,1
8174,1
8178,0
8179,0
8185,1
8186,1
8192,1
8193,0
8194,1
8197,0
8198,0
8199,0
8200,1
8206,1
8207,1
8220,1
8222,1
8227,0
8228,1
8229,0
8230,0
8233,0
8248,1
8249,1
8255,1
8260,1
8263,0
8265,1
8268,0
8269,0
8272,1
8273,0
8275,1
8277,0
8281,0
8282,1
8290,0
8293,0
8299,0
8302,0
8303,0
8305,0
8306,1
8307,0
8308,0
8313,0
8316,0
8319,0
8322,1
8323,0
8325,0
8326,0
8327,0
8328,0
8331,0
8333,1
8336,0
8338,0
8340,1
8342,0
8343,0
8353,0
8354,0
8357,1
8358,1
8359,1
8373,1
8376,0
8379,0
8380,1
8381,1
8384,1
8395,1
8398,1
8403,0
8407,1
8413,1
8417,1
8420,1
8421,1
8424,1
8426,0
8427,1
8438,1
8439,0
8442,0
8449,0
8456,0
8460,1
8462,0
8465,0
8466,0
8467,0
8469,0
8470,0
8474,0
8479,0
8481,0
8482,0
8485,0
8488,0
8492,0
8493,0
8495,0
8499,0
8501,0
8519,0
8521,1
8525,0
8527,0
8529,1
8532,0
8534,0
8535,1
8537,0
8544,1
8548,1
8549,0
8552,0
8554,0
8563,0
8564,0
8565,0
8566,1
8568,0
8569,1
8573,0
8583,0
8588,0
8590,1
8592,0
8593,0
8594,0
8597,0
8600,1
8601,0
8602,1
8603,1
8604,0
8605,0
8611,0
8614,0
8616,1
8617,1
8619,1
8626,1
8629,1
8630,1
8632,1
8634,1
8641,0
8645,0
8649,0
8652,0
8666,0
8671,0
8672,1
8675,0
8678,1
8679,0
8682,0
8687,0
8701,0
8703,0
8707,1
8713,1
8716,1
8719,1
8725,0
8730,1
8731,0
8748,1
8749,0
8756,0
8764,0
8765,0
8769,0
8771,0
8772,1
8773,0
8779,0
8792,1
8794,1
8796,1
8798,1
8803,0
8807,0
8809,0
8811,0
8813,1
8814,0
8818,1
8819,1
8820,1
8821,1
8822,1
8824,0
8826,1
8827,1
8828,1
8833,1
8834,1
8845,0
8847,0
8849,0
8861,0
8867,1
8868,0
8870,1
8873,1
8874,1
8876,0
8877,0
8879,0
8882,1
8884,0
8889,0
8891,0
8894,0
8895,0
8897,1
8898,0
8901,0
8904,0
8909,1
8910,1
8911,0
8915,0
8917,1
8918,0
8919,0
8922,0
8925,1
8928,0
8929,1
8930,1
8932,0
8937,1
8940,0
8943,0
8950,0
8951,1
8954,0
8958,1
8960,0
8964,0
8975,1
8977,1
8981,0
8982,0
8984,0
8988,0
8990,0
8991,1
8995,1
8997,0
9003,0
9004,0
9010,0
9011,0
9013,1
9014,0
9015,0
9017,0
9019,0
9021,0
9024,0
9032,0
9035,1
9036,0
9037,0
9043,1
9046,0
9048,0
9049,0
9050,0
9056,0
9063,0
9065,0
9066,1
9068,0
9069,0
9070,0
9073,0
9076,0
9091,0
9092,1
9104,1
9105,1
9108,1
9111,0
9115,0
9117,0
9122,0
9125,0
9127,1
9129,1
9133,0
9136,1
9138,1
9140,0
9147,1
9150,1
9152,1
9153,1
9155,0
9158,1
9160,1
9163,1
9165,0
9167,1
9168,0
9170,1
9176,1
9178,1
9184,1
9186,1
9188,1
9189,1
9190,1
9196,0
9198,0
9199,0
9200,1
9201,1
9202,0
9204,0
9205,1
9213,0
9214,0
9224,1
9227,1
9228,1
9229,0
9234,1
9236,1
9241,1
9243,0
9245,0
9256,0
9258,0
9261,0
9274,0
9279,0
9282,0
9284,0
9285,1
9291,1
9295,0
9299,0
9302,0
9304,0
9305,1
9306,0
9310,0
9312,1
9316,1
9318,0
9323,1
9326,0
9327,0
9328,1
9331,0
9335,1
9336,0
9340,0
9349,0
9352,0
9353,1
9354,1
9356,0
9357,0
9358,0
9359,0
9364,0
9366,0
9369,0
9370,0
9379,1
9381,0
9383,0
9389,0
9390,0
9392,0
9394,1
9398,0
9399,1
9400,0
9407,1
9409,0
9412,0
9413,0
9415,1
9419,1
9423,0
9424,0
9426,1
9427,1
9428,0
9429,0
9433,1
9437,1
9440,1
9442,1
9443,0
9444,0
9447,1
9459,0
9461,1
9462,0
9464,1
9473,0
9475,0
9476,1
